         1356890 function calls (1353071 primitive calls) in 6.097 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       15    0.000    0.000    0.208    0.014 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:217(_read_line)
       32    0.000    0.000    0.003    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\linecache.py:52(checkcache)
       13    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_net_command.py:58(__init__)
      116    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:753(_extendLine_pretty)
       20    0.000    0.000    0.000    0.000 {built-in method time.sleep}
      116    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:739(_extendLine)
      685    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\numeric.py:2374(_array_equal_dispatcher)
      212    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       58    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:403(_get_formatdict)
       58    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       18    0.000    0.000    0.001    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_net_command.py:104(send)
       11    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\algorithm\xz_jy_cg_solver_via.py:571(<genexpr>)
       96    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\textwrap.py:470(indent)
       55    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_daemon_thread.py:36(py_db)
       98    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
       58    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:1415(dtype_is_implied)
       64    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:573(_byte_offset_to_character_offset)
       58    0.000    0.000    0.003    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:411(<lambda>)
       89    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
      259    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\xpress\__init__.py:164(init)
       64    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_net_command_factory_json.py:66(track_module)
        9    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\algorithm\xz_jy_cg_solver_via.py:364(<lambda>)
      141    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1361(apply_files_filter)
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_base_schema.py:84(from_dict)
      128    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\threading.py:314(_is_owned)
       96    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\_ufunc_config.py:132(geterr)
       58    0.000    0.000    0.001    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:780(_formatArray)
       22    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_utils.py:139(get_non_pydevd_threads)
       58    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\enum.py:1129(__new__)
      398    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       64    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:170(_safe_string)
       24    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1584(get_internal_queue_and_event)
       18    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\algorithm\cg_solver.py:324(<genexpr>)
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:96(_parse_value_tb)
      167    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\common\time_profile.py:12(__exit__)
        4    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\scipy\sparse\_sputils.py:149(get_index_dtype)
       90    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\threading.py:308(_release_save)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      224    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\linecache.py:26(getline)
       62    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:2836(min)
       38    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\threading.py:394(notify)
      174    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:993(<genexpr>)
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_base_schema.py:112(from_json)
       23    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\threading.py:1483(current_thread)
       96    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:662(indent)
       91    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       42    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\ntpath.py:179(splitroot)
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:162(_format_final_exc_line)
       17    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\ntpath.py:107(join)
       58    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
       15    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\queue.py:122(put)
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py:343(raw_decode)
       64    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:638(_display_width)
       48    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:2692(max)
      124    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       32    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        1    0.000    0.000    0.006    0.006 C:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\algorithm\xz_jy_cg_solver_via.py:418(solve_ilp)
       81    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:856(_load_lines)
      174    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:994(<genexpr>)
       71    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\common\jy_sortedObject_list.py:6(__init__)
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py:332(decode)
       48    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\_ufunc_config.py:430(__enter__)
       95    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        8    0.000    0.000    0.003    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_file_utils.py:233(_get_path_with_real_case)
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_source_mapping.py:85(map_to_client)
        2    0.000    0.000    0.004    0.002 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:680(can_be_executed_by)
      125    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       96    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       40    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\algorithm\xz_jy_cg_solver_via.py:24(<lambda>)
      106    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\json\__init__.py:299(loads)
       20    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:438(empty)
      7/1    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
      105    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       48    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\_ufunc_config.py:435(__exit__)
       20    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\queue.py:97(empty)
       73    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
      126    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:657(__init__)
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\linecache.py:147(lazycache)
      240    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\common\jy_fast_pricing.py:184(<lambda>)
        2    0.000    0.000    0.001    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\scipy\sparse\_coo.py:27(__init__)
       41    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1619(check_output_redirect)
       21    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\threading.py:627(clear)
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:11879(__init__)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_process_net_command_json.py:1039(on_scopes_request)
       13    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\json\encoder.py:183(encode)
      124    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1255(in_project_scope)
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\linecache.py:36(getlines)
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:2177(sum)
       32    0.000    0.000    0.003    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_file_utils.py:627(_original_file_to_client)
       18    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       43    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydev_bundle\pydev_is_thread_alive.py:16(is_thread_alive)
       36    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\common\pgm_approach.py:120(<genexpr>)
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\abc.py:117(__instancecheck__)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_thread_lifecycle.py:49(internal_run_thread)
        1    0.000    0.000    0.000    0.000 {built-in method _pickle.dump}
        8    0.000    0.000    0.001    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:167(_from_json)
      128    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:676(<lambda>)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_net_command_factory_json.py:167(make_list_threads_message)
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:312(_original_line)
       15    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       58    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:898(_none_or_positive_arg)
       32    0.000    0.000    0.001    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\ast.py:34(parse)
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:2172(_sum_dispatcher)
       44    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_file_utils.py:935(get_abs_path_real_path_and_base_from_frame)
      192    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\scipy\sparse\_coo.py:185(_check)
        2    0.000    0.000    0.005    0.002 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_api.py:231(request_stack)
       58    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       24    0.000    0.000    0.000    0.000 {method 'find' of 'bytes' objects}
      153    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:1877(_nonzero_dispatcher)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_api.py:647(remove_all_breakpoints)
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_base_schema.py:135(build_response)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\tokenize.py:445(open)
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
       58    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        4    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\scipy\sparse\_base.py:1303(_get_index_dtype)
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:170(_on_dict_loaded)
       20    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\queue.py:217(_get)
       25    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:668(get_thread_id)
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:11934(to_dict)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:5226(__init__)
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:12129(update_dict_ids_to_dap)
       32    0.000    0.000    0.000    0.000 {method 'co_positions' of 'code' objects}
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\getlimits.py:685(__init__)
       47    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\linecache.py:80(updatecache)
       20    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\threading.py:1234(daemon)
        7    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_base_schema.py:17(_translate_id_to_dap)
       58    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:7104(__init__)
       16    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:11547(to_dict)
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:666(__init__)
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:673(<lambda>)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_process_net_command_json.py:784(on_setbreakpoints_request)
       13    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\json\__init__.py:183(dumps)
        2    0.000    0.000    0.005    0.002 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_process_net_command_json.py:995(on_stacktrace_request)
       17    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       32    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\traceback.py:265(__init__)
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\ntpath.py:564(normpath)
       13    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:377(add_command)
       48    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\_ufunc_config.py:426(__init__)
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:7163(__init__)
       48    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:2687(_max_dispatcher)
       31    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:818(get_protocol)
       62    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:2831(_min_dispatcher)
       64    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:7611(__init__)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_process_net_command_json.py:552(on_continue_request)
       32    0.000    0.000    0.000    0.000 {built-in method sys.exception}
        8    0.000    0.000    0.002    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_file_utils.py:163(_resolve_listing_parts)
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:7541(__init__)
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\functools.py:35(update_wrapper)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_thread_lifecycle.py:58(resume_threads)
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:15507(to_dict)
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_process_net_command_json.py:1093(on_variables_request)
       26    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1526(dap_messages_listeners)
        3    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\threading.py:616(set)
       15    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\queue.py:213(_put)
        8    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1591(post_method_as_internal_command)
       12    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:481(__enter__)
       10    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:11798(to_dict)
       42    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       32    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:1160(to_dict)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\.vscode\extensions\ms-python.debugpy-2025.4.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:16472(to_dict)
        8    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\ntpath.py:156(splitdrive)
