         370323934 function calls (362937658 primitive calls) in 471.740 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      448    0.001    0.000    0.036    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:1487(_array_repr_implementation)
     1344    0.001    0.000    0.002    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:984(<genexpr>)
      738    0.001    0.000    0.002    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\_ufunc_config.py:33(seterr)
      380    0.001    0.000    0.002    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:53(_wrapfunc)
      448    0.001    0.000    0.017    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:907(__init__)
       59    0.001    0.000    0.011    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\coin_api.py:298(get_status)
       59    0.001    0.000    0.003    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:1282(_close_pipe_fds)
      380    0.001    0.000    0.003    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:1881(nonzero)
      448    0.001    0.000    0.001    0.000 {built-in method builtins.locals}
     1344    0.001    0.000    0.003    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:989(<genexpr>)
        1    0.001    0.001    0.036    0.036 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\algorithm\cg_solver.py:189(_initial_routes)
      236    0.001    0.000    0.001    0.000 <frozen os>:680(__getitem__)
      896    0.001    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:739(_extendLine)
      896    0.001    0.000    0.002    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:753(_extendLine_pretty)
     3457    0.001    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:696(name)
       59    0.001    0.000    0.115    0.002 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:807(__init__)
       59    0.001    0.000    0.004    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:1335(_get_handles)
     4270    0.001    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:2831(_min_dispatcher)
      236    0.001    0.000    0.049    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\core.py:454(silent_remove)
       59    0.001    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\uuid.py:139(__init__)
      236    0.001    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:530(callback)
      738    0.001    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\_ufunc_config.py:132(geterr)
     1152    0.001    0.000    0.001    0.000 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\common\pgm_approach.py:120(<genexpr>)
      280    0.001    0.000    0.002    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:1144(addInPlace)
      448    0.001    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:403(_get_formatdict)
       59    0.001    0.000    7.215    0.122 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:1580(_wait)
     1107    0.001    0.000    0.016    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\encodings\cp1252.py:22(decode)
       59    0.001    0.000    9.396    0.159 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:1974(solve)
      448    0.001    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:1415(dtype_is_implied)
      708    0.001    0.000    0.065    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\encodings\cp1252.py:18(encode)
       59    0.000    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\coin_api.py:221(getOptions)
      448    0.000    0.000    0.018    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:411(<lambda>)
      295    0.000    0.000    0.001    0.000 <frozen ntpath>:179(splitroot)
       59    0.000    0.000    0.000    0.000 {built-in method _winapi.GetExitCodeProcess}
       59    0.000    0.000    0.010    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\coin_api.py:46(__init__)
       59    0.000    0.000    0.009    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\core.py:430(setTmpDir)
      177    0.000    0.000    0.000    0.000 {built-in method _winapi.DuplicateHandle}
       59    0.000    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:567(__exit__)
      448    0.000    0.000    0.008    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:780(_formatArray)
      118    0.000    0.000    0.001    0.000 <frozen ntpath>:107(join)
       59    0.000    0.000    0.009    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\core.py:401(__init__)
       59    0.000    0.000    0.050    0.001 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\core.py:460(delete_tmp_files)
       59    0.000    0.000    0.001    0.000 <frozen ntpath>:236(split)
      177    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:742(__bool__)
      369    0.000    0.000    0.002    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:2692(max)
      413    0.000    0.000    0.005    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:218(Close)
      738    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       20    0.000    0.000  236.434   11.822 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\algorithm\cg_rmp.py:8(__init__)
     3021    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\common\jy_fast_pricing.py:184(<lambda>)
      177    0.000    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:1414(_make_inheritable)
       59    0.000    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\uuid.py:723(uuid4)
     1344    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:993(<genexpr>)
      896    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
      369    0.000    0.000    0.002    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\_ufunc_config.py:430(__enter__)
      649    0.000    0.000    0.000    0.000 <frozen os>:824(fsdecode)
       59    0.000    0.000    0.000    0.000 {built-in method nt.close}
      369    0.000    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\_ufunc_config.py:435(__exit__)
       19    0.000    0.000    0.001    0.000 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\common\jy_fast_pricing.py:192(initialize_source_label)
     1792    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       59    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
     1344    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:994(<genexpr>)
       59    0.000    0.000    0.000    0.000 {built-in method _winapi.LCMapStringEx}
       59    0.000    0.000    0.000    0.000 {built-in method nt.urandom}
       59    0.000    0.000    0.008    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\core.py:476(executable)
      236    0.000    0.000    0.001    0.000 <frozen _collections_abc>:804(get)
       59    0.000    0.000    0.010    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\coin_api.py:361(__init__)
      507    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       59    0.000    0.000    0.002    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\core.py:447(create_tmp_files)
      418    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\common\jy_sortedObject_list.py:6(__init__)
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:104(__init__)
     74/2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:299(helper)
      236    0.000    0.000    0.000    0.000 <frozen os>:754(encodekey)
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:1120(__del__)
     1239    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
      560    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
      448    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
     1476    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
      236    0.000    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:477(_exit_wrapper)
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:141(__exit__)
      118    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:1953(fixObjective)
      118    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1517(debug)
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:1423(_filter_handle_list)
      448    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:481(__init__)
       59    0.000    0.000    0.000    0.000 <frozen ntpath>:51(normcase)
      354    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\core.py:192(__init__)
       59    0.000    0.000    7.215    0.122 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:1259(wait)
       59    0.000    0.000    0.001    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:1135(_get_devnull)
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\uuid.py:334(hex)
       59    0.000    0.000    0.000    0.000 <frozen genericpath>:133(_splitext)
      236    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:548(_push_exit_callback)
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:2092(assignStatus)
      177    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      380    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:1877(_nonzero_dispatcher)
       59    0.000    0.000    0.000    0.000 <frozen ntpath>:257(splitext)
      413    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       20    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\common\helper.py:68(merge_two_dict)
      236    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:475(_create_cb_wrapper)
      448    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       21    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:1410(__init__)
      177    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
      118    0.000    0.000    0.000    0.000 {built-in method _winapi.GetStdHandle}
      354    0.000    0.000    0.000    0.000 {built-in method _winapi.GetCurrentProcess}
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:2007(stopClock)
       59    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
      295    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\apis\core.py:452(<genexpr>)
      448    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       99    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\algorithm\cg_rmp.py:561(_route_to_tuple)
      236    0.000    0.000    0.000    0.000 <frozen os>:748(check_str)
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:132(__enter__)
       59    0.000    0.000    0.004    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\shutil.py:1510(_access_check)
       59    0.000    0.000    0.000    0.000 {built-in method builtins.any}
      448    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\arrayprint.py:898(_none_or_positive_arg)
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:2002(startClock)
       59    0.000    0.000    0.000    0.000 {built-in method msvcrt.get_osfhandle}
      118    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
       59    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
      369    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\_ufunc_config.py:426(__init__)
       59    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
       59    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
      236    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
      118    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\shutil.py:1589(<genexpr>)
      369    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:2687(_max_dispatcher)
      118    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
      118    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:734(isNumericalConstant)
      236    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1790(isEnabledFor)
      118    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:1968(restoreObjective)
       79    0.000    0.000    0.026    0.000 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\algorithm\cg_solver.py:451(validate_route)
       59    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
       59    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       21    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:941(__radd__)
       59    0.000    0.000    0.000    0.000 {built-in method sys.audit}
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:193(__init__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _pickle.dump}
       59    0.000    0.000    0.000    0.000 <frozen os>:779(getenv)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      118    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:1311(_on_error_fd_closer)
       59    0.000    0.000    0.000    0.000 <frozen ntpath>:35(_get_bothseps)
        2    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:2177(sum)
       59    0.000    0.000    0.000    0.000 <frozen codecs>:281(getstate)
       21    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\pulp\pulp.py:768(copy)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\algorithm\cg_solver.py:512(output_all_time_profile)
     74/2    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
      121    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\algorithm\cg_rmp.py:418(<lambda>)
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\common\time_profile.py:12(__exit__)
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:259(_cleanup)
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\subprocess.py:1563(_internal_poll)
        6    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
       59    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:564(__enter__)
       55    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:234(_acquireLock)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:288(__subclasshook__)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:309(__subclasshook__)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
        2    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\core\fromnumeric.py:2172(_sum_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1776(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:243(_releaseLock)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:388(__subclasshook__)
        1    0.000    0.000    0.000    0.000 <frozen os>:1087(__subclasshook__)
        1    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 c:\Users\Xiaohang\Downloads\jy_graphmaster 10\jy_graphmaster\src\common\state.py:50(__hash__)
        1    0.000    0.000    0.000    0.000 C:\Users\Xiaohang\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1369(disable)


